"","YR","MO","DY","HR","LAT","LON","IT","AT","SI","SST"
"2330",2013,10,25,2100,-1960,65,0,235,3,247
"2331",2013,10,25,2200,-1960,65,0,234,3,248
"2332",2013,10,25,2300,-1960,65,0,231,3,248
"2333",2013,10,26,0,-1950,65,0,234,3,248
"2334",2013,10,26,100,-1940,65,0,234,3,246
"2335",2013,10,26,200,-1920,65,0,234,3,246
"2336",2013,10,26,300,-1900,65,0,236,3,245
"2337",2013,10,26,400,-1880,65,0,238,3,246
"2338",2013,10,26,500,-1880,65,0,235,3,246
"2339",2013,10,26,600,-1880,65,0,233,3,247
"2340",2013,10,26,700,-1880,65,0,235,3,248
"2341",2013,10,26,800,-1880,65,0,235,3,249
"2342",2013,10,26,900,-1880,64,0,236,3,249
"2343",2013,10,26,1000,-1880,64,0,237,3,255
"2344",2013,10,26,1100,-1890,64,0,238,3,255
"2345",2013,10,26,1200,-1890,64,0,239,3,255
"2346",2013,10,26,1300,-1890,64,0,239,3,255
"2347",2013,10,26,1400,-1890,63,0,239,3,254
"2348",2013,10,26,1500,-1890,63,0,239,3,254
"2349",2013,10,26,1600,-1890,63,0,243,3,254
"2350",2013,10,26,1700,-1890,63,0,244,3,254
"2351",2013,10,26,1800,-1890,63,0,241,3,254
"2352",2013,10,26,1900,-1890,63,0,243,3,253
"2353",2013,10,26,2000,-1880,63,0,245,3,253
"2354",2013,10,26,2100,-1870,63,0,244,3,253
"2355",2013,10,26,2200,-1850,63,0,238,3,253
"2356",2013,10,26,2300,-1840,62,0,238,3,252
"2357",2013,10,27,0,-1830,62,0,235,3,249
"2358",2013,10,27,100,-1810,62,0,239,3,250
"2359",2013,10,27,200,-1800,62,0,284,3,249
"2360",2013,10,27,300,-1780,62,0,236,3,249
"2361",2013,10,27,400,-1780,62,0,225,3,249
"2362",2013,10,27,500,-1790,62,0,234,3,249
"2363",2013,10,27,600,-1800,62,0,234,3,251
"2364",2013,10,27,700,-1810,62,0,238,3,251
"2365",2013,10,27,800,-1810,62,0,239,3,252
"2366",2013,10,27,900,-1820,61,0,239,3,252
"2367",2013,10,27,1000,-1830,61,0,240,3,252
"2368",2013,10,27,1100,-1830,61,0,244,3,257
"2369",2013,10,27,1200,-1840,61,0,238,3,259
"2370",2013,10,27,1300,-1850,61,0,243,3,258
"2371",2013,10,27,1400,-1850,60,0,243,3,255
"2372",2013,10,27,1500,-1860,60,0,234,3,258
"2373",2013,10,27,1600,-1860,60,0,244,3,257
"2374",2013,10,27,1700,-1850,60,0,246,3,257
"2375",2013,10,27,1800,-1850,60,0,237,3,257
"2376",2013,10,27,1900,-1840,60,0,234,3,254
"2377",2013,10,27,2000,-1840,60,0,237,3,256
"2378",2013,10,27,2100,-1840,60,0,242,3,258
"2379",2013,10,27,2200,-1840,59,0,242,3,258
"2380",2013,10,27,2300,-1840,59,0,233,3,257
"2381",2013,10,28,0,-1840,59,0,238,3,256
"2382",2013,10,28,100,-1840,59,0,240,3,257
"2383",2013,10,28,200,-1830,59,0,240,3,257
"2384",2013,10,28,300,-1820,59,0,242,3,257
"2385",2013,10,28,400,-1810,58,0,243,3,257
"2386",2013,10,28,500,-1800,58,0,256,3,258
"2387",2013,10,28,600,-1780,58,0,246,3,257
"2388",2013,10,28,700,-1780,58,0,245,3,254
"2389",2013,10,28,800,-1770,58,0,245,3,255
"2390",2013,10,28,900,-1770,58,0,249,3,255
"2391",2013,10,28,1000,-1780,58,0,245,3,255
"2392",2013,10,28,1100,-1770,58,0,242,3,255
"2393",2013,10,28,1200,-1770,57,0,240,3,252
"2394",2013,10,28,1300,-1760,57,0,244,3,254
"2395",2013,10,28,1400,-1750,57,0,246,3,255
"2396",2013,10,28,1500,-1740,57,0,247,3,255
"2397",2013,10,28,1600,-1730,57,0,244,3,252
"2398",2013,10,28,1700,-1720,57,0,244,3,254
"2399",2013,10,28,1800,-1710,56,0,245,3,253
"2400",2013,10,28,1900,-1710,56,0,233,3,252
"2401",2013,10,28,2000,-1690,56,0,236,3,252
"2402",2013,10,28,2100,-1690,56,0,249,3,252
"2403",2013,10,28,2200,-1690,56,0,245,3,252
"2404",2013,10,28,2300,-1710,56,0,243,3,252
"2405",2013,10,29,0,-1720,56,0,244,3,252
"2406",2013,10,29,0,-1920,63,0,NA,1,249
"2407",2013,10,29,100,-1730,56,0,239,3,251
"2408",2013,10,29,200,-1740,56,0,243,3,250
"2409",2013,10,29,300,-1760,56,0,243,3,251
"2410",2013,10,29,400,-1770,55,0,237,3,250
"2411",2013,10,29,500,-1780,55,0,242,3,251
"2412",2013,10,29,600,-1800,55,0,241,3,252
"2413",2013,10,29,700,-1810,55,0,241,3,253
"2414",2013,10,29,800,-1820,55,0,231,3,253
"2415",2013,10,29,900,-1840,55,0,237,3,253
"2416",2013,10,29,1000,-1850,55,0,236,3,253
"2417",2013,10,29,1100,-1860,55,0,242,3,254
"2418",2013,10,29,1200,-1770,67,0,253,1,256
"2419",2013,10,29,1200,-1880,55,0,239,3,255
"2420",2013,10,29,1300,-1880,54,0,238,3,254
"2421",2013,10,29,1400,-1870,54,0,241,3,254
"2422",2013,10,29,1500,-1870,54,0,243,3,254
"2423",2013,10,29,1600,-1880,54,0,239,3,254
"2424",2013,10,29,1700,-1900,54,0,233,3,255
"2425",2013,10,29,1800,-1910,54,0,229,3,255
"2426",2013,10,29,1900,-1920,54,0,233,3,255
"2427",2013,10,29,2000,-1930,54,0,232,3,255
"2428",2013,10,29,2100,-1950,54,0,232,3,251
"2429",2013,10,29,2200,-1960,54,0,231,3,250
"2430",2013,10,29,2300,-1980,54,0,235,3,248
"2431",2013,10,30,0,-1980,54,0,235,3,248
"2432",2013,10,30,100,-1980,53,0,236,3,247
"2433",2013,10,30,200,-1980,53,0,236,3,249
"2434",2013,10,30,300,-1980,53,0,236,3,251
"2435",2013,10,30,400,-1980,53,0,239,3,251
"2436",2013,10,30,500,-1980,53,0,240,3,251
"2437",2013,10,30,600,-1970,53,0,237,3,250
"2438",2013,10,30,700,-1960,53,0,237,3,253
"2439",2013,10,30,800,-1950,52,0,238,3,252
"2440",2013,10,30,900,-1940,52,0,240,3,251
"2441",2013,10,30,1000,-1930,52,0,241,3,250
"2442",2013,10,30,1100,-1920,52,0,236,3,251
"2443",2013,10,30,1200,-1900,52,0,239,3,251
"2444",2013,10,30,1300,-1890,52,0,237,3,250
"2445",2013,10,30,1400,-1880,51,0,235,3,250
"2446",2013,10,30,1500,-1870,51,0,236,3,250
"2447",2013,10,30,1600,-1860,51,0,241,3,251
"2448",2013,10,30,1700,-1850,51,0,237,3,254
"2449",2013,10,30,1800,-1850,51,0,233,3,256
"2450",2013,10,30,1900,-1850,51,0,240,3,255
"2451",2013,10,30,2000,-1850,51,0,259,3,256
"2452",2013,10,30,2100,-1870,51,0,245,3,253
"2453",2013,10,30,2200,-1890,51,0,247,3,256
"2454",2013,10,30,2300,-1900,51,0,250,3,256
"2455",2013,10,31,0,-1920,51,0,247,3,252
"2456",2013,10,31,100,-1940,50,0,245,3,248
"2457",2013,10,31,200,-1950,50,0,245,3,250
"2458",2013,10,31,300,-1970,50,0,247,3,250
"2459",2013,10,31,400,-1990,50,0,246,3,248
"2460",2013,11,2,1800,-1910,69,0,240,1,244
"2461",2013,11,6,600,-1830,61,0,270,1,248
"2462",2013,11,6,900,-1990,54,0,248,3,259
"2463",2013,11,6,1000,-1980,54,0,249,3,265
"2464",2013,11,6,1100,-1970,54,0,248,3,264
"2465",2013,11,6,1200,-1960,54,0,248,3,265
"2466",2013,11,6,1300,-1960,54,0,249,3,265
"2467",2013,11,6,1400,-1960,54,0,249,3,265
"2468",2013,11,6,1500,-1970,54,0,249,3,265
"2469",2013,11,6,1600,-1970,54,0,248,3,262
"2470",2013,11,6,1700,-1980,54,0,249,3,260
"2471",2013,11,6,1800,-1990,55,0,247,3,256
"2472",2013,11,6,1900,-1990,55,0,246,3,257
"2473",2013,11,7,400,-1850,59,0,228,NA,NA
"2474",2013,11,7,600,-1820,59,0,269,3,258
"2475",2013,11,8,400,-1610,62,0,264,NA,NA
"2476",2013,11,8,700,-1570,63,0,271,3,254
"2477",2013,11,8,1200,-1990,57,0,248,3,257
"2478",2013,11,8,1300,-1980,57,0,249,3,257
"2479",2013,11,8,1400,-1980,57,0,249,3,253
"2480",2013,11,8,1500,-1980,57,0,248,3,254
"2481",2013,11,8,1800,-1990,57,0,247,3,253
"2482",2013,11,8,1900,-1980,57,0,245,3,253
"2483",2013,11,8,2000,-1990,57,0,245,3,253
"2484",2013,11,8,2200,-1990,57,0,239,3,251
"2485",2013,11,8,2300,-780,66,0,280,3,310
"2486",2013,11,8,2300,-1980,57,0,243,3,252
"2487",2013,11,9,0,270,58,0,310,1,290
"2488",2013,11,9,0,-1980,57,0,243,3,251
"2489",2013,11,9,100,-1990,57,0,237,3,253
"2490",2013,11,9,200,-1990,57,0,245,3,252
"2491",2013,11,9,300,-860,65,0,280,3,300
"2492",2013,11,9,300,-1990,57,0,264,3,252
"2493",2013,11,9,500,-1360,66,0,273,3,258
"2494",2013,11,9,600,90,58,0,260,1,288
"2495",2013,11,9,1000,-1030,64,0,298,3,310
"2496",2013,11,9,1200,-80,58,0,250,1,280
"2497",2013,11,9,2300,-1300,61,0,254,3,290
"2498",2013,11,10,0,-460,59,0,260,1,280
"2499",2013,11,10,200,-1160,69,0,268,NA,NA
"2500",2013,11,10,400,-1390,60,0,270,3,290
"2501",2013,11,10,700,-950,59,0,280,3,300
"2502",2013,11,10,1600,-1640,57,0,260,3,290
"2503",2013,11,10,2000,-1730,56,0,270,3,300
"2504",2013,11,11,100,-1810,55,0,245,3,290
"2505",2013,11,11,500,-1900,54,0,265,3,290
"2506",2013,11,12,0,-1860,56,0,240,1,250
"2507",2013,11,12,0,-1980,66,0,245,1,250
"2508",2013,11,12,600,-1910,67,0,260,1,260
"2509",2013,11,12,1800,-1760,69,0,250,1,260
"2510",2013,11,17,600,-10,57,0,270,1,299
"2511",2013,11,18,600,-750,57,0,290,1,289
"2512",2013,11,19,1200,-1960,49,0,330,1,270
"2513",2013,11,20,600,-1730,55,0,275,1,272
"2514",2013,11,20,1200,-1730,55,0,265,1,274
"2515",2013,11,21,500,-1040,69,0,275,1,280
"2516",2013,11,21,1100,-1130,68,0,270,1,294
"2517",2013,11,21,1400,-1170,68,0,265,1,290
"2518",2013,11,22,400,-1380,65,0,270,1,270
"2519",2013,11,22,1100,-1480,64,0,278,1,294
"2520",2013,11,23,700,-1780,61,0,280,1,283
"2521",2013,11,23,1200,-1850,60,0,295,1,290
"2522",2013,11,23,1500,-1890,59,0,261,1,282
"2523",2013,11,24,1000,-1880,63,0,280,3,280
"2524",2013,11,24,2200,-1720,66,0,250,3,270
"2525",2013,11,25,1000,-1560,68,0,280,3,280
"2526",2013,11,26,800,-1990,68,0,246,3,261
"2527",2013,11,26,900,-1980,68,0,247,3,264
"2528",2013,11,26,1000,-1970,68,0,249,3,266
"2529",2013,11,26,1100,-1960,68,0,249,3,266
"2530",2013,11,26,1200,-1950,68,0,251,3,262
"2531",2013,11,26,1300,-1950,69,0,250,3,261
"2532",2013,11,26,1400,-1940,69,0,250,3,262
"2533",2013,11,26,1500,-1920,69,0,253,3,260
"2534",2013,11,26,1600,-1910,68,0,252,3,261
"2535",2013,11,26,1700,-1910,68,0,249,3,261
"2536",2013,11,26,1800,-1910,68,0,248,3,262
"2537",2013,11,26,1900,-1920,68,0,248,3,257
"2538",2013,11,26,2000,-1930,68,0,247,3,257
"2539",2013,11,26,2100,-1940,68,0,246,3,260
"2540",2013,11,26,2200,-1950,68,0,246,3,260
"2541",2013,11,26,2300,-1960,67,0,245,3,258
"2542",2013,11,27,0,-1970,67,0,245,3,260
"2543",2013,11,27,100,-1980,67,0,244,3,260
"2544",2013,11,27,200,-1980,67,0,227,3,262
"2545",2013,11,27,300,-1990,67,0,237,3,262
"2546",2013,11,30,2000,-1990,58,0,261,3,273
"2547",2013,11,30,2100,-1980,58,0,260,3,273
"2548",2013,11,30,2200,-1960,58,0,261,3,270
"2549",2013,11,30,2300,-1950,58,0,252,3,270
"2550",2013,12,5,600,-1950,65,0,290,1,270
"2551",2013,12,8,1200,-1730,57,0,290,1,276
"2552",2013,12,9,600,-1380,58,0,260,1,270
"2553",2013,12,9,1200,-1280,58,0,290,1,276
"2554",2013,12,9,1800,-1160,58,0,260,1,280
"2555",2013,12,10,0,-1060,58,0,240,1,284
"2556",2013,12,10,600,-940,58,0,270,1,290
"2557",2013,12,10,1200,-840,59,0,320,1,289
"2558",2013,12,10,1800,-720,59,0,280,1,290
"2559",2013,12,11,600,-490,59,0,290,1,280
"2560",2013,12,11,1200,-390,59,0,280,1,279
"2561",2013,12,11,1800,-260,59,0,260,1,280
"2562",2013,12,12,600,-30,60,0,260,1,280
"2563",2013,12,12,1200,70,60,0,270,1,282
"2564",2013,12,12,1800,200,60,0,280,1,290
"2565",2013,12,13,600,-390,60,0,260,1,270
"2566",2013,12,13,1200,-480,60,0,260,1,280
"2567",2013,12,28,1200,250,58,0,230,1,268
"2568",2013,12,28,1800,90,58,0,230,1,270
"2569",2013,12,29,600,180,59,0,220,1,280
"2570",2013,12,29,1200,-260,59,0,290,1,285
"2571",2013,12,29,1800,-400,59,0,260,1,280
"2572",2013,12,30,1200,-770,58,0,320,1,288
"2573",2013,12,30,1800,-920,58,0,240,1,270
"2574",2013,12,31,600,-1170,58,0,280,1,290
"2575",2013,12,31,1200,-1280,57,0,330,1,287
"2576",2013,12,1,0,-1940,58,0,262,3,271
"2577",2013,12,1,100,-1920,59,0,261,3,271
"2578",2013,12,1,200,-1910,59,0,260,3,271
"2579",2013,12,1,300,-1900,59,0,261,3,272
"2580",2013,12,1,400,-1900,59,0,262,3,269
"2581",2013,12,1,500,-1900,59,0,242,3,271
"2582",2013,12,1,600,-1900,59,0,262,3,270
"2583",2013,12,1,700,-1900,59,0,263,3,271
"2584",2013,12,1,800,-1900,60,0,264,3,271
"2585",2013,12,1,900,-1900,60,0,263,3,272
"2586",2013,12,1,1000,-1900,60,0,263,3,272
"2587",2013,12,1,1100,-1890,60,0,261,3,272
"2588",2013,12,1,1200,-1890,60,0,262,3,273
"2589",2013,12,1,1300,-1890,60,0,262,3,273
"2590",2013,12,1,1400,-1890,60,0,262,3,271
"2591",2013,12,1,1500,-1890,59,0,261,3,271
"2592",2013,12,1,1600,-1890,59,0,262,3,271
"2593",2013,12,1,1700,-1890,59,0,262,3,272
"2594",2013,12,1,1800,-1880,59,0,263,3,271
"2595",2013,12,1,1900,-1880,59,0,262,3,271
"2596",2013,12,1,2000,-1880,59,0,260,3,270
"2597",2013,12,1,2100,-1880,59,0,261,3,271
"2598",2013,12,1,2200,-1880,60,0,261,3,271
"2599",2013,12,1,2300,-1880,60,0,257,3,270
"2600",2013,12,2,0,-1880,60,0,244,3,269
"2601",2013,12,2,100,-1870,60,0,239,3,270
"2602",2013,12,2,200,-1870,60,0,234,3,270
"2603",2013,12,2,300,-1870,59,0,236,3,272
"2604",2013,12,2,400,-1870,59,0,242,3,271
"2605",2013,12,2,500,-1870,59,0,248,3,270
"2606",2013,12,2,600,-1870,59,0,252,3,272
"2607",2013,12,2,700,-1890,59,0,254,3,272
"2608",2013,12,2,800,-1900,59,0,258,3,273
"2609",2013,12,2,900,-1920,58,0,261,3,274
"2610",2013,12,2,1000,-1930,58,0,262,3,275
"2611",2013,12,2,1100,-1950,58,0,263,3,278
"2612",2013,12,2,1200,-1960,58,0,264,3,277
"2613",2013,12,2,1300,-1980,58,0,265,3,278
"2614",2013,12,2,1400,-1990,58,0,266,3,279
"2615",2013,12,2,1800,-1980,58,0,264,3,272
"2616",2013,12,2,1900,-1990,58,0,264,3,274
"2617",2013,12,2,2000,-1990,58,0,263,3,273
"2618",2013,12,2,2100,-1980,58,0,260,3,274
"2619",2013,12,2,2200,-1980,58,0,259,3,273
"2620",2013,12,2,2300,-1970,57,0,258,3,270
"2621",2013,12,3,0,-1980,57,0,256,3,275
"2622",2013,12,3,100,-1970,57,0,254,3,276
"2623",2013,12,3,200,-1960,57,0,258,3,276
"2624",2013,12,3,300,-1970,57,0,256,3,277
"2625",2013,12,3,400,-1980,57,0,257,3,276
"2626",2013,12,15,1000,-1820,62,0,285,3,280
"2627",2013,12,15,2100,-1930,60,0,265,3,280
"2628",2014,1,4,1800,-1940,66,0,260,1,271
"2629",2014,1,13,1800,-1830,62,0,261,1,280
"2630",2014,1,3,600,-1680,55,0,280,1,277
"2631",2014,1,27,0,-1800,57,0,250,1,283
"2632",2014,1,27,600,-1670,57,0,290,1,284
"2633",2014,1,27,1200,-1570,58,0,290,1,285
"2634",2014,1,27,1800,-1450,58,0,260,1,286
"2635",2014,1,29,600,-780,59,0,290,1,290
"2636",2014,1,29,1200,-680,59,0,310,1,285
"2637",2014,1,18,800,-1890,61,0,305,3,290
"2638",2014,1,17,600,-1650,69,0,301,NA,285
"2639",2014,1,17,1200,-1690,69,0,300,1,280
"2640",2014,1,18,300,-1860,65,0,282,1,275
"2641",2014,1,18,600,-1910,65,0,301,NA,272
"2642",2014,1,18,1200,-1950,64,0,300,1,285
"2643",2014,1,2,0,170,57,0,260,1,275
"2644",2014,1,2,1200,-200,57,0,295,1,295
"2645",2014,1,3,0,-570,57,0,270,1,292
"2646",2014,1,3,1200,-940,57,0,265,1,295
"2647",2014,1,4,0,-1300,57,0,274,1,295
"2648",2014,1,4,1200,-1630,57,0,290,1,293
"2649",2014,1,6,0,-1650,57,0,265,1,285
"2650",2014,1,6,1200,-1670,57,0,263,1,284
"2651",2014,1,6,1800,-1670,57,0,270,1,285
"2652",2014,1,8,1100,-1160,57,0,280,3,301
"2653",2014,1,10,1000,200,57,0,240,1,282
"2654",2014,1,24,1000,260,62,0,290,3,306
"2655",2014,1,16,600,-1320,69,0,295,1,310
"2656",2014,1,3,1800,-1950,53,0,280,NA,NA
"2657",2014,1,4,100,-1890,54,0,260,3,283
"2658",2014,1,4,400,-1870,55,0,280,NA,NA
"2659",2014,1,4,1700,-1800,58,0,280,NA,NA
"2660",2014,1,5,100,-1760,60,0,270,3,291
"2661",2014,1,5,400,-1730,60,0,280,NA,NA
"2662",2014,1,5,1300,-1670,62,0,285,3,294
"2663",2014,1,5,1800,-1630,63,0,280,NA,NA
"2664",2014,1,6,1700,-1430,67,0,280,NA,NA
"2665",2014,1,7,0,-1370,69,0,270,3,301
"2666",2014,1,7,300,-1350,63,0,270,NA,NA
"2667",2014,2,14,700,-1810,67,0,310,3,290
"2668",2014,2,11,600,-1780,66,0,300,3,280
"2669",2014,2,11,1800,-1620,69,0,290,3,280
"2670",2014,2,16,0,-1340,56,0,280,1,304
"2671",2014,2,16,1200,-1700,55,0,265,1,298
"2672",2014,2,19,1000,-1350,57,0,295,3,294
"2673",2014,2,20,1000,-870,57,0,280,3,286
"2674",2014,2,21,1100,-140,57,0,285,3,296
"2675",2014,2,3,200,-1960,65,0,262,3,282
"2676",2014,2,3,1000,-1870,67,0,274,3,290
"2677",2014,2,3,1400,-1830,67,0,278,3,290
"2678",2014,2,4,100,-1700,69,0,275,3,291
"2679",2014,2,28,1100,-1940,60,0,280,3,285
"2680",2014,2,28,1900,-1880,61,0,275,3,285
"2681",2014,2,28,2300,-1840,62,0,285,3,283
"2682",2014,2,18,2200,-1760,64,0,254,3,266
"2683",2014,2,19,2100,-1480,69,0,270,3,280
"2684",2014,2,3,1500,-1980,57,0,260,1,266
"2685",2014,2,3,1700,-1990,58,0,258,1,268
"2686",2014,3,21,600,-1790,67,0,300,3,290
"2687",2014,3,21,1800,-1990,64,0,280,3,290
"2688",2014,3,19,1200,-1860,67,0,285,3,290
"2689",2014,3,9,900,-160,61,0,290,3,303
"2690",2014,3,15,1300,-1930,61,0,270,1,291
"2691",2014,3,16,0,-1810,63,0,272,1,296
"2692",2014,3,16,100,-1800,63,0,270,1,296
"2693",2014,3,16,200,-1790,63,0,270,1,296
"2694",2014,3,16,500,-1770,64,0,270,1,296
"2695",2014,3,16,1200,-1700,65,0,274,1,299
"2696",2014,3,17,0,-1570,67,0,274,1,297
"2697",2014,3,17,200,-1550,68,0,273,1,297
"2698",2014,3,17,500,-1520,68,0,286,1,301
"2699",2014,3,17,1100,-1460,69,0,300,1,305
"2700",2014,3,1,200,-1810,62,0,260,3,283
"2701",2014,3,1,1100,-1730,64,0,285,3,295
"2702",2014,3,1,1500,-1690,64,0,280,3,288
"2703",2014,3,1,1900,-1660,65,0,275,3,288
"2704",2014,3,1,2300,-1630,66,0,275,3,285
"2705",2014,3,2,100,-1600,66,0,250,3,285
"2706",2014,3,2,1000,-1520,68,0,295,3,285
"2707",2014,3,2,1400,-1490,68,0,270,3,286
"2708",2014,3,2,1800,-1460,69,0,280,3,270
"2709",2014,4,17,2200,-1670,66,0,275,1,285
"2710",2014,4,18,600,-1760,64,0,294,1,288
"2711",2014,4,18,1000,-1800,63,0,296,1,286
"2712",2014,4,18,2300,-1910,58,0,264,1,278
"2713",2014,4,2,800,-1660,66,0,290,1,293
"2714",2014,4,12,700,-1920,60,0,265,3,280
"2715",2014,4,29,1100,-1990,65,0,280,3,270
"2716",2014,4,29,1200,-1970,65,0,275,3,270
"2717",2014,4,29,1800,-1900,67,0,265,3,270
"2718",2014,4,29,1900,-1990,65,0,265,3,240
"2719",2014,4,30,700,-1870,67,0,280,3,260
"2720",2014,4,30,1000,-1830,67,0,260,3,250
"2721",2014,4,30,1800,-1760,68,0,270,3,270
"2722",2014,4,30,2300,-1710,69,0,270,NA,NA
"2723",2014,4,17,1200,-1730,60,0,300,NA,NA
"2724",2014,4,17,1800,-1630,61,0,285,1,280
"2725",2014,4,17,2300,-1560,62,0,280,NA,NA
"2726",2014,4,18,300,-1500,62,0,273,1,280
"2727",2014,4,18,600,-1490,62,0,297,1,280
"2728",2014,4,18,1200,-1430,63,0,290,1,280
"2729",2014,4,18,1800,-1350,63,0,285,1,280
"2730",2014,4,25,1200,-1830,61,0,290,1,271
"2731",2014,4,26,0,-1990,59,0,260,1,271
"2732",2014,4,24,200,170,56,0,290,1,304
"2733",2014,4,24,800,110,56,0,290,1,304
"2734",2014,4,24,900,70,56,0,290,1,304
"2735",2014,4,24,1100,-60,56,0,305,1,300
"2736",2014,4,26,200,-750,55,0,285,1,296
"2737",2014,4,26,800,-810,55,0,285,1,276
"2738",2014,4,26,1000,-960,55,0,300,1,270
"2739",2014,4,26,1500,-1090,55,0,285,1,280
"2740",2014,4,27,200,-1390,56,0,280,1,284
"2741",2014,4,27,800,-1450,56,0,280,1,284
"2742",2014,4,27,1000,-1520,56,0,280,1,284
"2743",2014,4,27,1500,-1730,56,0,275,1,294
"2744",2014,5,18,700,-1750,63,0,275,1,280
"2745",2014,5,11,1200,-1970,64,0,260,3,270
"2746",2014,5,10,1500,-1540,69,0,270,3,260
"2747",2014,5,11,800,-1690,66,0,285,3,270
"2748",2014,5,11,1600,-1780,64,0,260,3,250
"2749",2014,5,11,2000,-1810,63,0,265,3,280
"2750",2014,5,12,400,-1880,62,0,268,3,260
"2751",2014,5,12,800,-1920,61,0,280,3,270
"2752",2014,5,22,0,-1880,62,0,240,1,260
"2753",2014,5,22,600,-1810,63,0,270,1,260
"2754",2014,5,22,1800,-1690,66,0,260,1,260
"2755",2014,5,23,600,-1560,69,0,275,1,260
"2756",2014,6,23,800,-40,56,0,285,1,280
"2757",2014,6,24,800,-710,57,0,250,1,270
"2758",2014,6,25,800,-1260,57,0,278,1,260
"2759",2014,6,26,800,-1910,57,0,235,1,250
"2760",2014,6,3,1200,-1900,67,0,280,3,270
"2761",2014,7,14,100,-1500,66,0,250,3,260
"2762",2014,7,14,600,-1590,65,0,265,3,260
"2763",2014,7,14,1200,-1720,63,0,270,3,260
"2764",2014,7,15,200,-1950,60,0,240,3,240
"2765",2014,7,4,600,-1890,65,0,241,1,233
"2766",2014,7,5,400,-1720,68,0,245,1,213
"2767",2014,7,20,600,-1750,69,0,270,3,250
"2768",2014,7,31,800,-1670,69,0,250,1,200
"2769",2014,7,31,2000,-1690,67,0,213,1,190
"2770",2014,8,1,1800,-1090,65,0,249,1,262
"2771",2014,8,2,0,-1240,64,0,250,1,261
"2772",2014,8,2,200,-1300,64,0,244,1,258
"2773",2014,8,2,600,-1400,63,0,255,1,258
"2774",2014,8,2,1200,-1540,61,0,265,1,260
"2775",2014,8,2,1500,-1640,61,0,247,1,261
"2776",2014,8,2,1800,-1710,60,0,244,1,255
"2777",2014,8,3,0,-1850,59,0,225,1,248
"2778",2014,8,3,600,-1940,57,0,240,1,247
"2779",2014,8,30,600,280,58,0,270,3,285
"2780",2014,8,30,1800,-90,58,0,260,3,274
"2781",2014,8,31,600,-470,59,0,270,3,272
"2782",2014,8,31,1800,-850,58,0,240,3,259
"2783",2014,8,1,800,-1900,66,0,235,1,190
"2784",2014,8,25,200,-1830,68,0,240,1,230
"2785",2014,8,25,600,-1980,67,0,240,1,255
"2786",2014,8,25,1500,-1770,65,0,240,1,230
"2787",2014,8,25,1500,-1980,65,0,240,1,230
"2788",2014,9,1,600,-1210,58,0,260,3,254
"2789",2014,9,1,1800,-1580,56,0,210,3,253
"2790",2014,9,2,600,-1930,55,0,230,3,245
"2791",2014,9,4,600,-1990,57,0,210,3,239
"2792",2014,9,5,600,-1980,57,0,215,3,241
"2793",2014,9,9,600,-1870,52,0,280,3,237
"2794",2014,9,10,600,-1800,49,0,240,3,210
"2795",2014,9,29,1800,-1540,58,0,235,3,248
"2796",2014,9,30,1800,-1080,58,0,220,3,256
"2797",2014,9,17,300,-1400,69,0,245,3,260
"2798",2014,9,18,300,-1650,65,0,240,3,258
"2799",2014,9,15,600,-1290,67,0,250,1,294
"2800",2014,9,15,1000,-1240,68,0,270,1,260
"2801",2014,9,4,600,-1620,69,0,252,1,241
"2802",2014,9,4,1500,-1700,67,0,235,1,240
"2803",2014,9,5,600,-1840,64,0,231,1,233
"2804",2014,9,5,2200,-1970,62,0,220,NA,NA
"2805",2014,10,21,1800,-1480,66,0,248,1,256
"2806",2014,10,15,1300,-1780,69,0,241,1,255
"2807",2014,10,15,1800,-1860,67,0,236,1,246
"2808",2014,10,16,0,-1960,66,0,230,1,246
"2809",2014,10,1,1800,-620,59,0,255,3,266
"2810",2014,10,2,1800,-150,60,0,265,3,292
"2811",2014,10,17,1800,180,57,0,250,3,287
"2812",2014,10,18,600,-140,58,0,305,3,288
"2813",2014,10,18,1800,-430,59,0,270,3,278
"2814",2014,10,19,600,-720,58,0,275,3,287
"2815",2014,10,19,1800,-1050,57,0,250,3,255
"2816",2014,10,20,600,-1390,57,0,255,3,250
"2817",2014,10,20,1800,-1720,56,0,240,3,248
"2818",2014,10,23,1800,-1960,55,0,240,3,250
"2819",2014,10,4,500,-1470,65,0,252,3,250
"2820",2014,10,5,1000,-1080,60,0,245,3,240
"2821",2014,10,13,600,-1800,68,0,232,NA,NA
"2822",2014,10,4,1100,-1980,65,0,250,3,200
"2823",2014,10,4,2300,-1870,66,0,225,1,200
"2824",2014,10,5,1100,-1760,68,0,245,3,210
"2825",2014,10,6,300,-1970,60,0,245,1,237
"2826",2014,10,6,800,-1900,61,0,255,1,235
"2827",2014,10,6,1400,-1830,61,0,242,1,235
"2828",2014,10,6,2000,-1760,62,0,250,1,230
"2829",2014,10,31,500,120,57,0,288,1,300
"2830",2014,10,31,500,230,58,0,278,1,300
"2831",2014,10,31,900,20,57,0,300,1,300
"2832",2014,10,31,1500,-140,56,0,280,1,290
"2833",2014,10,31,1700,-200,56,0,280,1,300
"2834",2014,10,31,1800,-230,56,0,280,1,300
"2835",2014,10,31,1900,-760,55,0,280,1,300
"2836",2014,10,31,2000,-290,55,0,280,1,300
"2837",2014,10,31,1500,-1990,57,0,235,NA,NA
